ingredient_rawmaterial_id,ingredient_id,raw_material_type_id
31201,399,194
31202,133,51
31203,201,47
31204,255,149
31205,144,112
31206,266,75
31207,380,141
31208,314,16
31209,197,121
31210,223,75
31211,264,196
31212,277,175
31213,331,131
31214,323,198
31215,132,69
31216,389,95
31217,370,84
31218,156,112
31219,190,31
31220,296,122
31221,117,112
31222,297,144
31223,127,118
31224,351,131
31225,109,1
31226,112,54
31227,132,166
31228,268,64
31229,137,54
31230,324,83
31231,218,55
31232,336,48
31233,227,94
31234,379,157
31235,350,103
31236,170,21
31237,101,108
31238,385,178
31239,369,70
31240,165,113
31241,141,146
31242,299,17
31243,149,99
31244,138,122
31245,305,40
31246,372,39
31247,398,153
31248,238,135
31249,295,132
31250,139,141
31251,138,94
31252,152,178
31253,230,144
31254,345,196
31255,373,168
31256,261,197
31257,170,8
31258,135,123
31259,276,88
31260,110,15
31261,171,43
31262,146,12
31263,249,32
31264,381,190
31265,354,8
31266,118,53
31267,285,54
31268,215,108
31269,330,168
31270,163,26
31271,292,145
31272,366,189
31273,368,160
31274,162,141
31275,360,120
31276,396,36
31277,211,77
31278,164,40
31279,258,56
31280,382,179
31281,272,127
31282,269,200
31283,327,188
31284,334,89
31285,378,24
31286,162,113
31287,268,180
31288,113,11
31289,166,100
31290,243,126
31291,214,161
31292,213,197
31293,380,41
31294,265,95
31295,113,124
31296,328,56
31297,180,166
31298,248,106
31299,285,116
31300,230,76
31301,109,29
31302,114,188
31303,392,22
31304,310,116
31305,385,170
31306,182,47
31307,272,101
31308,277,151
31309,267,27
31310,393,156
31311,151,105
31312,361,82
31313,231,167
31314,152,144
31315,349,49
31316,270,88
31317,101,57
31318,147,24
31319,268,75
31320,280,116
31321,325,29
31322,354,174
31323,356,152
31324,163,124
31325,192,143
31326,320,27
31327,103,51
31328,213,181
31329,381,16
31330,311,165
31331,289,80
31332,175,195
31333,288,154
31334,181,192
31335,372,15
31336,280,63
31337,342,145
31338,101,102
31339,382,167
31340,127,136
31341,287,105
31342,266,185
31343,197,109
31344,161,189
31345,302,52
31346,114,53
31347,161,53
31348,136,119
31349,395,131
31350,316,129
31351,241,77
31352,193,65
31353,380,10
31354,218,164
31355,360,134
31356,347,121
31357,219,110
31358,267,105
31359,365,4
31360,284,190
31361,337,191
31362,226,5
31363,359,179
31364,170,185
31365,270,144
31366,364,126
31367,310,26
31368,171,30
31369,218,12
31370,257,3
31371,108,105
31372,140,130
31373,265,121
31374,347,88
31375,304,28
31376,175,108
31377,176,142
31378,349,152
31379,133,55
31380,213,181
31381,381,117
31382,305,91
31383,284,129
31384,112,74
31385,254,67
31386,374,136
31387,341,115
31388,280,135
31389,221,21
31390,106,17
31391,329,48
31392,198,131
31393,117,187
31394,196,35
31395,331,12
31396,316,176
31397,235,71
31398,147,53
31399,161,39
31400,109,33
31401,341,188
31402,213,150
31403,167,113
31404,103,91
31405,299,200
31406,140,32
31407,396,117
31408,340,22
31409,305,12
31410,368,105
31411,287,8
31412,307,100
31413,353,128
31414,294,191
31415,339,64
31416,313,46
31417,102,138
31418,238,65
31419,243,95
31420,156,171
31421,271,6
31422,281,122
31423,218,102
31424,277,43
31425,115,124
31426,215,79
31427,151,132
31428,255,69
31429,259,62
31430,210,149
31431,353,39
31432,293,7
31433,208,25
31434,389,38
31435,396,88
31436,292,156
31437,268,65
31438,349,74
31439,334,73
31440,214,60
31441,101,143
31442,275,24
31443,374,71
31444,228,137
31445,325,4
31446,171,20
31447,384,105
31448,228,158
31449,122,93
31450,350,88
31451,382,113
31452,203,120
31453,183,126
31454,333,21
31455,196,56
31456,195,175
31457,177,137
31458,391,200
31459,168,99
31460,373,131
31461,194,166
31462,286,191
31463,219,74
31464,292,128
31465,229,194
31466,273,107
31467,353,13
31468,291,116
31469,164,178
31470,183,174
31471,276,191
31472,399,78
31473,248,54
31474,242,180
31475,214,93
31476,231,110
31477,356,128
31478,305,27
31479,234,61
31480,105,153
31481,113,12
31482,282,140
31483,298,33
31484,203,188
31485,115,40
31486,136,89
31487,271,67
31488,395,38
31489,350,67
31490,326,159
31491,183,144
31492,333,80
31493,229,15
31494,277,163
31495,301,143
31496,108,190
31497,314,64
31498,225,159
31499,272,65
31500,269,196
31501,147,108
31502,348,67
31503,272,48
31504,234,51
31505,138,162
31506,145,182
31507,267,66
31508,271,107
31509,118,197
31510,166,188
31511,297,92
31512,376,57
31513,259,192
31514,307,190
31515,363,24
31516,129,32
31517,325,98
31518,312,144
31519,359,178
31520,101,33
31521,389,185
31522,329,116
31523,170,140
31524,203,197
31525,134,200
31526,365,25
31527,233,39
31528,262,182
31529,301,114
31530,362,168
31531,180,76
31532,116,68
31533,265,38
31534,222,2
31535,393,36
31536,251,28
31537,307,91
31538,285,21
31539,253,69
31540,330,80
31541,159,115
31542,284,14
31543,253,141
31544,390,83
31545,332,89
31546,327,102
31547,158,158
31548,346,171
31549,139,196
31550,195,143
31551,157,67
31552,169,40
31553,236,140
31554,317,6
31555,151,199
31556,319,49
31557,199,74
31558,136,192
31559,149,162
31560,167,115
31561,168,185
31562,238,38
31563,333,21
31564,250,139
31565,219,113
31566,276,123
31567,211,106
31568,142,152
31569,284,104
31570,284,122
31571,332,55
31572,336,4
31573,379,129
31574,390,10
31575,334,73
31576,354,42
31577,389,95
31578,380,52
31579,110,67
31580,252,150
31581,180,184
31582,131,177
31583,135,38
31584,267,162
31585,138,171
31586,232,22
31587,137,64
31588,225,13
31589,259,196
31590,160,73
31591,243,87
31592,390,163
31593,326,117
31594,207,146
31595,359,101
31596,130,98
31597,103,172
31598,166,141
31599,246,91
31600,279,144
31601,312,98
31602,288,13
31603,357,167
31604,259,176
31605,270,55
31606,244,96
31607,232,168
31608,295,164
31609,136,113
31610,184,15
31611,294,174
31612,373,121
31613,372,43
31614,207,196
31615,143,116
31616,103,144
31617,168,128
31618,248,115
31619,384,128
31620,121,185
31621,298,7
31622,312,35
31623,266,151
31624,163,159
31625,267,165
31626,180,196
31627,311,3
31628,135,80
31629,219,17
31630,344,49
31631,326,167
31632,222,140
31633,223,96
31634,388,197
31635,274,38
31636,372,155
31637,333,39
31638,266,199
31639,100,153
31640,279,73
31641,275,159
31642,121,151
31643,100,72
31644,328,179
31645,239,136
31646,219,16
31647,264,45
31648,381,41
31649,352,152
31650,396,6
31651,356,158
31652,332,68
31653,152,155
31654,352,15
31655,146,146
31656,201,22
31657,279,130
31658,197,12
31659,191,160
31660,251,86
31661,374,173
31662,310,158
31663,103,5
31664,156,51
31665,332,76
31666,236,99
31667,209,156
31668,216,46
31669,378,7
31670,124,48
31671,336,117
31672,389,154
31673,176,19
31674,162,174
31675,399,120
31676,381,181
31677,278,141
31678,199,190
31679,101,17
31680,202,14
31681,224,38
31682,240,103
31683,105,187
31684,372,15
31685,141,87
31686,385,5
31687,319,31
31688,207,121
31689,214,44
31690,278,161
31691,376,92
31692,225,124
31693,312,35
31694,152,141
31695,342,5
31696,367,86
31697,282,139
31698,264,22
31699,193,72
31700,125,97
31701,367,39
31702,350,42
31703,262,3
31704,325,87
31705,105,2
31706,307,9
31707,139,111
31708,252,95
31709,395,83
31710,388,78
31711,116,39
31712,293,175
31713,234,72
31714,196,189
31715,116,159
31716,383,89
31717,153,108
31718,369,132
31719,369,151
31720,254,184
31721,389,114
31722,319,107
31723,119,134
31724,282,98
31725,157,145
31726,382,94
31727,257,177
31728,121,173
31729,366,8
31730,208,103
31731,162,139
31732,181,171
31733,295,168
31734,349,62
31735,273,116
31736,308,96
31737,377,47
31738,160,131
31739,140,93
31740,190,192
31741,144,145
31742,240,40
31743,224,40
31744,389,43
31745,112,71
31746,116,169
31747,251,97
31748,344,131
31749,336,145
31750,289,85
31751,385,121
31752,311,82
31753,110,197
31754,200,36
31755,203,47
31756,244,79
31757,261,168
31758,289,200
31759,234,39
31760,249,159
31761,253,73
31762,348,6
31763,112,109
31764,203,165
31765,306,162
31766,331,20
31767,205,32
31768,144,52
31769,340,192
31770,130,58
31771,163,145
31772,245,33
31773,388,24
31774,233,83
31775,266,115
31776,388,35
31777,165,106
31778,392,130
31779,376,178
31780,367,149
31781,163,79
31782,298,159
31783,373,70
31784,214,8
31785,319,109
31786,273,114
31787,308,87
31788,384,171
31789,116,151
31790,152,20
31791,240,184
31792,307,69
31793,179,118
31794,325,50
31795,231,29
31796,335,103
31797,300,149
31798,166,51
31799,102,126
31800,270,100
31801,123,198
31802,175,7
31803,178,140
31804,230,73
31805,266,168
31806,186,184
31807,332,153
31808,145,87
31809,257,162
31810,261,18
31811,234,122
31812,336,142
31813,157,134
31814,367,155
31815,151,62
31816,156,194
31817,283,81
31818,291,37
31819,342,77
31820,267,199
31821,231,63
31822,226,42
31823,359,3
31824,143,118
31825,349,185
31826,241,20
31827,175,28
31828,357,40
31829,313,128
31830,225,76
31831,204,71
31832,239,47
31833,388,8
31834,101,113
31835,159,94
31836,318,137
31837,332,48
31838,394,110
31839,200,162
31840,164,110
31841,232,31
31842,282,110
31843,180,40
31844,283,95
31845,169,38
31846,388,161
31847,174,48
31848,236,15
31849,362,193
31850,368,175
31851,341,106
31852,268,163
31853,172,183
31854,125,25
31855,191,65
31856,269,195
31857,298,128
31858,258,84
31859,173,82
31860,341,16
31861,117,20
31862,212,79
31863,351,179
31864,274,198
31865,348,87
31866,202,113
31867,377,190
31868,168,33
31869,394,33
31870,131,62
31871,392,61
31872,322,57
31873,382,200
31874,218,81
31875,249,53
31876,296,56
31877,189,182
31878,365,113
31879,350,165
31880,174,24
31881,132,151
31882,286,141
31883,373,29
31884,399,135
31885,217,121
31886,180,33
31887,304,33
31888,162,108
31889,177,59
31890,371,113
31891,175,22
31892,204,49
31893,117,48
31894,135,139
31895,188,17
31896,195,25
31897,356,107
31898,156,39
31899,323,69
31900,356,160
31901,218,82
31902,100,175
31903,134,91
31904,117,144
31905,276,174
31906,143,193
31907,310,112
31908,172,160
31909,344,110
31910,390,10
31911,355,124
31912,185,140
31913,125,49
31914,224,66
31915,303,183
31916,100,98
31917,261,170
31918,100,116
31919,114,5
31920,360,184
31921,140,115
31922,376,36
31923,187,80
31924,120,153
31925,367,69
31926,158,81
31927,137,98
31928,250,31
31929,131,11
31930,234,74
31931,323,26
31932,374,103
31933,213,141
31934,162,35
31935,285,179
31936,131,82
31937,312,80
31938,292,135
31939,152,90
31940,397,88
31941,374,56
31942,347,140
31943,161,78
31944,324,52
31945,325,63
31946,302,28
31947,377,120
31948,343,173
31949,196,5
31950,155,200
31951,362,58
31952,281,200
31953,142,40
31954,333,85
31955,204,74
31956,307,105
31957,357,131
31958,249,136
31959,244,101
31960,307,193
31961,132,24
31962,160,123
31963,132,118
31964,390,54
31965,144,7
31966,267,152
31967,125,22
31968,350,136
31969,272,175
31970,141,146
31971,367,187
31972,285,151
31973,228,90
31974,272,40
31975,280,35
31976,172,184
31977,377,59
31978,124,116
31979,373,47
31980,144,15
31981,354,72
31982,314,6
31983,254,67
31984,256,100
31985,312,121
31986,198,107
31987,146,18
31988,371,8
31989,198,17
31990,209,73
31991,268,43
31992,210,102
31993,317,42
31994,162,146
31995,387,137
31996,312,188
31997,141,115
31998,356,6
31999,310,76
32000,108,81
32001,146,115
32002,198,171
32003,112,130
32004,267,142
32005,192,156
32006,234,78
32007,172,138
32008,214,167
32009,171,186
32010,347,81
32011,398,125
32012,239,81
32013,351,44
32014,250,157
32015,184,174
32016,160,195
32017,224,95
32018,307,6
32019,181,192
32020,106,7
32021,230,144
32022,340,124
32023,345,180
32024,204,23
32025,278,176
32026,397,46
32027,206,146
32028,329,162
32029,354,111
32030,362,94
32031,236,116
32032,368,134
32033,220,43
32034,136,65
32035,269,168
32036,267,141
32037,220,87
32038,112,86
32039,310,76
32040,363,146
32041,221,175
32042,361,124
32043,160,194
32044,281,3
32045,307,48
32046,301,126
32047,195,75
32048,131,174
32049,243,10
32050,193,72
32051,141,30
32052,111,189
32053,381,119
32054,208,40
32055,215,39
32056,107,68
32057,129,51
32058,231,87
32059,134,178
32060,303,111
32061,114,19
32062,188,192
32063,259,199
32064,302,31
32065,213,88
32066,221,22
32067,228,141
32068,361,27
32069,194,147
32070,357,39
32071,356,81
32072,289,113
32073,321,56
32074,367,20
32075,103,197
32076,184,164
32077,270,93
32078,109,120
32079,359,124
32080,124,164
32081,126,9
32082,194,143
32083,206,50
32084,282,179
32085,259,119
32086,124,102
32087,254,165
32088,321,132
32089,267,130
32090,286,103
32091,364,200
32092,232,172
32093,329,97
32094,190,195
32095,148,53
32096,394,35
32097,293,18
32098,123,95
32099,176,48
32100,277,121
32101,320,191
32102,151,42
32103,364,152
32104,126,83
32105,153,70
32106,146,35
32107,251,175
32108,242,157
32109,153,18
32110,393,196
32111,384,143
32112,144,14
32113,380,69
32114,388,11
32115,209,76
32116,288,105
32117,188,72
32118,288,94
32119,227,110
32120,120,184
32121,189,150
32122,340,132
32123,147,125
32124,115,9
32125,271,62
32126,224,40
32127,226,61
32128,393,195
32129,397,168
32130,309,119
32131,349,2
32132,387,127
32133,261,188
32134,321,38
32135,121,42
32136,189,73
32137,260,32
32138,105,119
32139,256,15
32140,258,93
32141,335,145
32142,221,178
32143,362,44
32144,237,92
32145,352,6
32146,130,118
32147,232,101
32148,343,23
32149,357,9
32150,104,135
32151,244,9
32152,338,136
32153,221,7
32154,167,119
32155,251,9
32156,339,5
32157,380,189
32158,106,71
32159,132,24
32160,345,70
32161,215,171
32162,138,196
32163,151,50
32164,171,140
32165,213,186
32166,395,180
32167,183,151
32168,394,90
32169,139,47
32170,112,104
32171,230,175
32172,176,69
32173,379,159
32174,113,146
32175,345,116
32176,196,37
32177,264,83
32178,211,77
32179,341,77
32180,364,108
32181,396,75
32182,276,90
32183,191,103
32184,282,51
32185,117,68
32186,394,159
32187,332,140
32188,126,73
32189,348,4
32190,232,47
32191,364,21
32192,320,174
32193,284,58
32194,276,78
32195,278,129
32196,142,65
32197,220,64
32198,238,156
32199,134,182
32200,145,183
32201,384,59
32202,287,23
32203,370,156
32204,148,13
32205,155,183
32206,126,171
32207,330,31
32208,330,130
32209,163,149
32210,326,91
32211,219,187
32212,152,104
32213,247,102
32214,120,70
32215,206,183
32216,344,194
32217,204,86
32218,369,125
32219,286,157
32220,240,165
32221,132,148
32222,362,73
32223,101,101
32224,116,112
32225,153,166
32226,267,111
32227,319,151
32228,379,53
32229,262,39
32230,120,181
32231,199,24
32232,194,160
32233,304,43
32234,102,124
32235,399,97
32236,282,173
32237,278,23
32238,286,85
32239,243,197
32240,230,123
32241,138,123
32242,196,62
32243,354,88
32244,242,93
32245,213,41
32246,385,12
32247,143,187
32248,297,60
32249,166,189
32250,152,152
32251,185,116
32252,159,56
32253,219,164
32254,325,36
32255,215,168
32256,311,55
32257,349,159
32258,261,61
32259,296,171
32260,178,194
32261,204,79
32262,342,160
32263,380,68
32264,345,116
32265,296,24
32266,341,174
32267,228,132
32268,234,84
32269,161,88
32270,106,98
32271,118,85
32272,228,135
32273,399,150
32274,126,23
32275,158,196
32276,246,8
32277,358,69
32278,217,164
32279,369,168
32280,171,51
32281,307,64
32282,148,25
32283,397,75
32284,108,83
32285,312,173
32286,163,113
32287,334,38
32288,200,9
32289,112,68
32290,283,96
32291,339,166
32292,166,21
32293,148,31
32294,321,196
32295,190,75
32296,331,20
32297,126,145
32298,185,190
32299,127,197
32300,137,90
32301,378,41
32302,187,176
32303,294,175
32304,288,103
32305,367,166
32306,288,173
32307,187,46
32308,388,92
32309,374,193
32310,226,181
32311,344,121
32312,128,84
32313,311,24
32314,231,40
32315,159,151
32316,308,101
32317,377,135
32318,170,176
32319,215,6
32320,259,102
32321,294,30
32322,270,145
32323,167,24
32324,329,137
32325,120,120
32326,288,27
32327,326,13
32328,258,176
32329,392,63
32330,140,124
32331,251,69
32332,157,176
32333,242,99
32334,104,95
32335,266,92
32336,178,10
32337,327,26
32338,311,193
32339,177,111
32340,268,127
32341,313,30
32342,275,144
32343,160,27
32344,114,138
32345,238,116
32346,147,69
32347,165,67
32348,177,7
32349,345,9
32350,361,128
32351,384,80
32352,368,88
32353,315,5
32354,212,136
32355,216,88
32356,135,92
32357,398,97
32358,307,18
32359,107,145
32360,152,127
32361,325,42
32362,100,119
32363,233,60
32364,312,22
32365,190,173
32366,241,96
32367,229,124
32368,246,10
32369,242,147
32370,190,51
32371,189,38
32372,314,170
32373,228,36
32374,256,77
32375,182,97
32376,315,83
32377,193,165
32378,311,199
32379,121,37
32380,361,105
32381,332,180
32382,384,90
32383,299,77
32384,243,4
32385,339,192
32386,231,197
32387,206,79
32388,398,134
32389,360,115
32390,298,164
32391,241,152
32392,172,145
32393,261,169
32394,203,64
32395,399,154
32396,397,164
32397,284,25
32398,154,107
32399,120,199
32400,268,116
32401,179,160
32402,144,82
32403,317,189
32404,238,60
32405,125,10
32406,173,139
32407,320,97
32408,218,159
32409,162,3
32410,190,118
32411,150,46
32412,111,58
32413,182,103
32414,163,6
32415,299,21
32416,341,197
32417,350,16
32418,178,111
32419,257,164
32420,379,160
32421,345,46
32422,117,7
32423,376,185
32424,186,16
32425,144,133
32426,311,174
32427,130,142
32428,368,57
32429,134,36
32430,279,71
32431,312,68
32432,245,171
32433,308,26
32434,363,135
32435,215,145
32436,353,70
32437,230,153
32438,230,67
32439,244,116
32440,307,87
32441,399,189
32442,330,179
32443,176,93
32444,231,43
32445,396,99
32446,386,147
32447,188,112
32448,260,65
32449,209,28
32450,197,142
32451,301,200
32452,371,194
32453,125,185
32454,316,171
32455,200,125
32456,258,138
32457,359,102
32458,299,82
32459,299,40
32460,253,174
32461,363,145
32462,356,53
32463,381,108
32464,167,149
32465,140,161
32466,278,25
32467,230,37
32468,294,104
32469,173,193
32470,139,140
32471,172,66
32472,394,99
32473,391,172
32474,346,118
32475,351,163
32476,337,116
32477,152,120
32478,129,2
32479,374,165
32480,322,153
32481,155,165
32482,348,20
32483,146,131
32484,273,60
32485,245,5
32486,155,154
32487,117,148
32488,356,48
32489,200,187
32490,255,84
32491,208,194
32492,264,98
32493,147,190
32494,282,85
32495,256,174
32496,156,154
32497,360,133
32498,338,145
32499,346,167
32500,328,9
32501,124,121
32502,245,159
32503,322,26
32504,235,99
32505,162,72
32506,291,183
32507,219,40
32508,230,188
32509,268,134
32510,105,59
32511,377,44
32512,250,60
32513,127,163
32514,195,135
32515,213,4
32516,152,133
32517,115,162
32518,119,25
32519,112,118
32520,104,33
32521,200,141
32522,248,3
32523,251,114
32524,117,30
32525,126,68
32526,155,198
32527,232,195
32528,339,195
32529,338,61
32530,153,151
32531,351,55
32532,297,106
32533,102,186
32534,250,28
32535,273,60
32536,399,6
32537,320,24
32538,115,125
32539,168,99
32540,120,20
32541,143,196
32542,276,61
32543,329,175
32544,272,179
32545,355,149
